postId,url,time,text,likes,shares,comments,isVideo,viewsCount
864733419021688,https://www.facebook.com/maxfashions/posts/pfbid0CBh62c8HYmDe8DsPW33BqztaofRdpfk3xiypt6LxyoG5ya5eL3cegnatxSVEebEZl,2024-06-17T12:30:08.000Z,nothing cheerful daydream popped feed say hello maxfashion womenswear floral dress vacay look everyday essential,14,1,6.0,False,
863940379100992,https://www.facebook.com/reel/1015678947007829/,2024-06-16T04:30:36.000Z,pov youve found fit match mood aesthetic find max fashion weekend maxfashion stylespotlight woman fashion embroidered staple,14,3,17.0,True,1996.0
863364085825288,https://www.facebook.com/reel/1387148321983578/,2024-06-15T05:30:35.000Z,father day gift dad fit cool pun well almost head max fashion gift hell absolutely approve maxfashion fathersday giftcard,18,0,7.0,True,857.0
862945972533766,https://www.facebook.com/maxfashions/posts/pfbid0K9DuVTsXsgAiF4Fj2QwcoDQMWyUaxiW3xpb5t2ocpt8hjdMNJGpH3mCJarKWkNLSl,2024-06-14T12:32:28.000Z,classic denim meet breezy white day tell u better combination denim schiffli shirt well wait dont wait head nearest max fashion grab favorite maxfashion menswear denim short schiffli shirt vacay look,24,1,8.0,False,
862344602593903,https://www.facebook.com/reel/388436050296845/,2024-06-13T14:10:58.000Z,get cargo pant serve look stash snack ultimate uniform like keep thing chic explore collection max fashion maxfashion womenswear cargo pant woman woman fashion essential casual wear street style,17,0,4.0,True,1583.0
861713442657019,https://www.facebook.com/maxfashions/posts/pfbid06XBq7kF7B5GoemXA5m36sMFK2BUTiFTgmthPP6LgA52uyRHSdWX5CmQt6APVWT7hl,2024-06-12T12:32:50.000Z,spinning tropical bliss sunshine smile back print hand hand get dose fun max fashion maxfashion kidswear cartoon themed tee kid fashion everyday essential,29,2,1.0,False,
861109252717438,https://www.facebook.com/maxfashions/posts/pfbid0VqY4PP8KB2mCXQvBYytDjyQ99TQghVrySBjgVtyMhGgn9TMG63EJSjma9P7es3zTl,2024-06-11T12:30:04.000Z,style moodboard right comment using emojis maxfashion kidswear tee kid fashion everyday essential,26,2,3.0,False,
860421836119513,https://www.facebook.com/maxfashions/posts/pfbid0di9KKyK8XYvCw5AQQaqBqSmQLXniJw12eUg7NDfPHSei4tSYJNBWSav1mpd38WAal,2024-06-10T12:30:04.000Z,u jumping joy themed fit ready next big adventure explore fun max fashion maxfashion kidswear cartoon themed tee kid fashion everyday essential,28,2,4.0,False,
859938629501167,https://www.facebook.com/maxfashions/posts/pfbid0oG4HUfgwNuEf5ABzZPCuZjvJSNXgRKwfcEbMeg51JFTckNrfCkL75wuGwchCbzQol,2024-06-09T12:32:42.000Z,get look max urbn maxurbn urbn maxfashion shuffleitup max urbn urbn vacay,33,2,6.0,False,
859376069557423,https://www.facebook.com/reel/831746402158168/,2024-06-08T13:46:53.000Z,tag influencer friend group floor max urbn come see maxurbn urbn maxfashion shuffleitup max urbn urbn vacay,16,1,3.0,True,1163.0
858083956353301,https://www.facebook.com/maxfashions/posts/pfbid0ASLxnXjS2DWEJRvNx4UGvyg9bHiVWqqUiUC6widBkxjDgSv6tMteD9tydfjJj2hxl,2024-06-06T12:30:08.000Z,dont keep friend waiting vacation least next stop max urbn maxurbn urbn maxfashion shuffleitup max urbn urbn vacay,39,1,17.0,False,
857375173090846,https://www.facebook.com/reel/2115148095512079/,2024-06-05T12:23:43.000Z,game raise hand youre polo lover knew want explore favorite max fashion maxfashion menswear polo tshirts everyday essential timeless fashion,25,1,,True,1563.0
857217376439959,https://www.facebook.com/maxfashions/posts/pfbid02jkbfH7MkEWkwtQdwquoNZB5CFhuoDqD35XWGcNoWbX8o825n1w34hHnayC5Y2mJfl,2024-06-05T06:16:37.000Z,look who giving baggy whole new meaning paperbag short explore nearest max fashion maxfashion womenswear paperbag short woman fashion casual look,22,1,1.0,False,
856740613154302,https://www.facebook.com/reel/3655316301350249/,2024-06-04T12:18:04.000Z,cargo pant moment quite literally grab nearest max fashion maxfashion menswear cargo pant casual look men fashion,31,1,,True,1731.0
856162343212129,https://www.facebook.com/maxfashions/posts/pfbid0Pz15FHezsWvzk2fF7xQTdwqxmzxmSot9K3fXTs6KNk71H1rnKTvzAudNUKUFEwp4l,2024-06-03T12:30:06.000Z,straight outta nevermore stocking wednesday inspired bag maxfashion maxcharacterworld wednesday accessory tote bag,28,2,5.0,False,
855381493290214,https://www.facebook.com/maxfashions/posts/pfbid0UfiXfXSGf6N7DRHEsgYS5yfj9AuSdDAcPRUrWNGY8chGJnsPb8fL73yUCvdDtr43l,2024-06-02T04:59:31.000Z,get fit perfect pizza sunday explore favorietes max fashion weekend maxfashion maxcharacterworld garfield teen fashion characterthemed tee,32,4,1.0,False,
854548306706866,https://www.facebook.com/maxfashions/posts/pfbid0WdjRK7NyskE7yuWXmFM5Yuk5ieGvxXdDZkXaf8s36qhrhkVTG7fs5YmiK93wAqwZl,2024-06-01T04:30:01.000Z,ready fight demogorgon look fabulous coming max fashion weekend maxfashion maxcharacterworld stranger thing teen fashion,24,1,,False,
854339626727734,https://www.facebook.com/reel/859558236007075/,2024-05-31T12:31:53.000Z,channeling inner lol energy today every day deserves little sparkle explore character world max fashion maxfashion maxkidsfestival maxcharacterworld max kid festival max fashion lol max character world,16,1,1.0,True,1324.0
853703516791345,https://www.facebook.com/maxfashions/posts/pfbid0Ygmga23Ko9m7uKtrdtx8SshbT7zXXXEkyChKBVKjWEdP2ex1HSnc8r6dxrX2GYfMl,2024-05-30T12:30:03.000Z,expecting something awesome minute team spongebob team garfield explore favorite character max fashion maxfashion maxkidsfestival maxcharacterworld garfield spongebob kidswear character themed tee,24,2,1.0,False,
853526756809021,https://www.facebook.com/reel/993801015605155/,2024-05-30T05:00:27.000Z,whoosh come lol duo racing playtime paradise fab lol doll gear catch maxfashion maxkidsfestival maxcharacterworld lol kidswear character themed tee,20,2,,True,963.0
853100453518318,https://www.facebook.com/reel/771284908526800/,2024-05-29T12:30:57.000Z,rock paper lol spongebob one piece unite fashion faceoff who got winning style head max fashion grab favorite maxfashion maxkidsfestival maxcharacterworld teen fashion lol spongebob one piece animecharacter tee,19,5,2.0,True,992.0
852514570243573,https://www.facebook.com/reel/803042978420588/,2024-05-28T12:30:45.000Z,bring swag seven sea closet mateys shop favorite max fashion yet maxkidsfestival maxfashion onepiece teensfashion maxcharacterworld max kid festival one piece character tee anime,18,2,,True,907.0
851893453639018,https://www.facebook.com/reel/977258287083911/,2024-05-27T12:30:33.000Z,kid bring vibe feed today youre big fan garfield odie like u need check character world max fashion maxfashion maxkidsfestival maxcharacterworld max kid festival max fashion kid wear garfield max character world,25,4,3.0,True,1103.0
851219367039760,https://www.facebook.com/maxfashions/posts/pfbid02C7YJaSuazuXyPTN2fvzKH9jpvhUHTtKe771E1xc9Rb1VJJiwsLfMYYjptkVqfuv8l,2024-05-26T12:30:07.000Z,wednesday collection perfect walk line eerie easy check character world max fashion weekend maxfashion maxkidsfestival teensfashion wednesday maxcharacterworld max kid festival max fashion teen wear wednesday max character world,24,3,5.0,False,
850479730447057,https://www.facebook.com/maxfashions/posts/pfbid034QS5uW86pmDFyy4QAwHFr2ymDQQ2EHuF4NKX9Z1ZHNiL34okKQ1ULwsTvmEJcf3xl,2024-05-25T12:30:02.000Z,channeling inner wednesday energy spookychic aesthetic grab favorite max fashion weekend maxkidsfestival maxfashion wednesday teensfashion maxcharacterworld max kid festival wednesday max fashion,15,0,6.0,False,
849973697164327,https://www.facebook.com/maxfashions/posts/pfbid0334tp7cG7gVGAKoTbQEjVpzNAcZ2GkTckWwX5CXJpvm6MgqTnZazKMRrCznHgh95Tl,2024-05-24T12:30:09.000Z,freeze wednesday tee cool pas check character world yet hurry head max fashion weekend check maxfashion maxkidsfestival wednesday maxcharacterworld max kid festival max fashion teen wear wednesday max character world,25,0,,False,
849344470560583,https://www.facebook.com/maxfashions/posts/pfbid0nszoaxsZgigeFZPDAcYH4Ey9m3za1HPTk7KYYNbT1Z4gCpPM9u3CDRnLWgpvoWasl,2024-05-23T12:30:08.000Z,youre vacay u check freshest fit max urbn maxurbn urbn maxfashion shuffleitup max urbn urbn vacay,14,0,1.0,False,
848723830622647,https://www.facebook.com/reel/440283685376744/,2024-05-22T12:31:30.000Z,made vr instead friend need try dare tag comment pick best match max urbn maxurbn urbn maxfashion shuffleitup max urbn urbn vacay,828,0,,True,72435.0
848084870686543,https://www.facebook.com/maxfashions/posts/pfbid02znXobDANLMsmYAKH8zkdRbPkdiRDSBg2vwJbL19C7QXapCKNfFgaN7YpxSG2meMdl,2024-05-21T13:59:33.000Z,cant without caffeine dress basic coffee run make vacay make every look count max urbn maxurbn urbn maxfashion shuffleitup max urbn urbn vacay,3301,0,37.0,False,
847396774088686,https://www.facebook.com/reel/1650827958788611/,2024-05-20T12:30:48.000Z,aye aye captain join spongebob friend fun adventure character world head max fashion explore favorite maxfashion maxcharacterworld max kid festival max fashion kid wear teen fashion spongebob max character world,412,5,5.0,True,37369.0
846515290843501,https://www.facebook.com/maxfashions/posts/pfbid0KrPtosQZsR3RCbMVufXZzdsKjHsTAHv3bKuVcYKVHAfS98X9D76jr76hzGRaSinbl,2024-05-19T04:30:06.000Z,tell u character youd love step day comment could win exciting mkf voucher well go first garfield doesnt love sleeping binge lasagna maxfashion maxcharacterworld contestalert max kid festival max fashion kid wear contest alert max character world,7943,13,66.0,False,
845872997574397,https://www.facebook.com/reel/469189022285299/,2024-05-18T06:53:35.000Z,pawsitive snoopy gang blast max kid festival check yet come swing max fashion grab faves maxkidsfestival maxfashion maxcharacterworld max kid festival max fashion kid wear snoopy peanut max character world,495,5,6.0,True,36988.0
845351967626500,https://www.facebook.com/maxfashions/posts/pfbid08n8YXyoz8RJjgeJj95VkAtmo7SKbGTSxV4VX7dUrRHGWN1dNoPS7UCAeN8ZT97AYl,2024-05-17T12:29:32.000Z,move there new drummer town shes got garfield cheering watch garfield movie yet tell u comment maxkidsfestival maxfashion maxcharacterworld max kid festival max fashion kid wear garfield max character world,13937,3,30.0,False,
844712221023808,https://www.facebook.com/reel/1137375414152359/,2024-05-16T14:56:35.000Z,hold onto popcorn garfield movie releasing tomorrow weve got purrfect fashion match excitement maxkidsfestival maxfashion maxcharacterworld garfield,484,12,14.0,True,34230.0
843906761104354,https://www.facebook.com/maxfashions/posts/pfbid0JZ3HEnzyTU2p8wUxW6XjPBgyVz2LBmyKzMRk9b2eoj2UnLG2hJMRGasUovqTPQBVl,2024-05-15T12:30:06.000Z,aint hiding fact odie garfield epic time character world maxkidsfestival maxfashion maxcharacterworld garfield max kid festival max fashion kid wear garfield odie max character world,8177,5,20.0,False,
843236297838067,https://www.facebook.com/maxfashions/posts/pfbid02xzZdj31pgumCUqRBN1cALvURuuPEoWvhkfSkGjBqDmyqwq6GoKcLq2toDcNx6vGnl,2024-05-14T12:30:02.000Z,2000 year later still spongebob patrick adventure character world maxkidsfestival maxfashion spongebob maxcharacterworld max kid festival max fashion kid wear max character world spongebob,9789,6,16.0,False,
841539661341064,https://www.facebook.com/maxfashions/posts/pfbid0z9WYrVZqDCtf4bHBgJsi9RqNpY9oQUdUtsarEQ3TbwaSmsJ4JgbQwxV2xsD9wUeVl,2024-05-12T04:30:03.000Z,ready get dolled channel inner mischiefmaker adorable lol themed tee maxkidsfestival maxfashion lol maxcharacterworld max kid festival max fashion max character world lol,11199,4,15.0,False,
841147804713583,https://www.facebook.com/reel/727419106258463/,2024-05-11T05:12:18.000Z,shade indigo thatll keep reelin style spotlight may edition trust u youd want dive blue maxfashion shadesofindigo stylespotlight max fashion style spotlight shade indigo,1914,1,8.0,True,33032.0
840724564755907,https://www.facebook.com/reel/1846262992463918/,2024-05-10T12:45:47.000Z,stashing key phone maybe even snack two never easy style spotlight may edition meet og multitaskers cargo short pick one thats going adventure maxfashion cargoshorts stylespotlight max fashion style spotlight cargo short,3345,1,3.0,True,30440.0
840107071484323,https://www.facebook.com/reel/1621611035316971/,2024-05-09T12:48:34.000Z,calling concert day out squad short need handle 10 situation one adding vacay luggage maxfashion vacayshorts stylespotlight productofthemonth max fashion style spotlight vacay short,1562,7,6.0,True,25797.0
839430784885285,https://www.facebook.com/reel/318865491077935/,2024-05-08T12:48:36.000Z,321were turning thing upside powerpacked character lineup pack imagination let journey character world wednesday stranger thing gang ready epic fun come witness unbelievable range character style max fashion maxcharacterworld wednesday strangerthings maxfashion maxkidsfestival max kid festival max fashion max character world,8844,4,6.0,True,37099.0
838808848280812,https://www.facebook.com/reel/1420295466034092/,2024-05-07T12:45:32.000Z,cat bag quite literally one weve got awesome shall say pawsome collection character style waiting head max fashion near today maxcharacterworld maxkidsfestival maxfashion garfield maxfashion max kid festival max fashion max character world garfield,6615,3,6.0,True,51270.0
838130748348622,https://www.facebook.com/maxfashions/posts/pfbid0fHfLga9AfDP81ncNUEvgYoHQmz2VKyp6HSUBEqa1uEzonwpHusMart3wPBzjH3WHl,2024-05-06T12:35:14.000Z,never met garfieldinspired tee didnt like making way favorite character check character world yet maxkidsfestival maxfashion garfield kidsfashion maxcharacterworld max kid festival family garfield max fashion,39,4,,False,
837465125081851,https://www.facebook.com/maxfashions/posts/pfbid035uumXqfaSnmFT8KuYo3m1VsrJWqfVU2v5irHz1Tra88bMb54bXbh2eew1hbKXszWl,2024-05-05T12:30:01.000Z,doubt ask would wednesday wear grab fit max fashion maxkidsfestival maxfashion wednesday onepiece teensfashion max kid festival one piece wednesday max fashion,8144,3,8.0,False,
836825351812495,https://www.facebook.com/maxfashions/posts/pfbid02qHnUfvPpjBXYYKjyrAR6LPVxEi6NkC6cHUxKgWcWEGNVqApYFsBuAZziuL5oY6d7l,2024-05-04T12:30:02.000Z,luffys crew got upgrade lol deck explore favorite character max fashion weekend maxkidsfestival maxfashion maxcharacterworld onepiece teensfashion max kid festival one piece wednesday max fashion,7885,1,26.0,False,
836235368538160,https://www.facebook.com/maxfashions/posts/pfbid0TUFzCdRcDRWsxsnmQcKrWsEstgbGDRHiMYKWz6izyeQaM67vZuXzjYSarrbK297Xl,2024-05-03T12:38:06.000Z,totally diggin brand new makeover spongebob maybe give one come swing max fashion weekend maxkidsfestival maxfashion wednesday teensfashion maxcharacterworld max kid festival spongebob max fashion,8575,1,17.0,False,
835586195269744,https://www.facebook.com/maxfashions/posts/pfbid036P6yrJbTcMDvK7twoZuaFCELyQFa6haZbuKp4aE8RiebiSzsxoa5wJKsiBpyQMN6l,2024-05-02T12:30:11.000Z,like wednesday said there nothing quite like feeling proven right know youve proven right impeccable style character merch explore favorite max fashion weekend maxkidsfestival maxfashion wednesday teensfashion maxcharacterworld max kid festival wednesday max fashion max character world,7037,4,8.0,False,
834726295355734,https://www.facebook.com/reel/763986219171563/,2024-05-01T05:01:04.000Z,happens luffys pirate swagger eleven supernatural cool snoopy classic charm wednesday dark vibe collide find nearest max fashion maxkidsfestival maxfashion wednesday teensfashion maxcharacterworld max kid festival max fashion teen wear character world,777,5,25.0,True,30433.0
834265218735175,https://www.facebook.com/maxfashions/posts/pfbid02pKKhm9CLmAJTuNi25a7tPrcGuQv4j8X1Tn5fYpaotQG1wfqrtAViXcziKGEGFRv5l,2024-04-30T12:30:24.000Z,going look need fit life love snoopy getting caught looking fab maxkidsfestival maxfashion wednesday teensfashion max kid festival peanut max fashion max character world,7568,5,14.0,False,
833215868840110,https://www.facebook.com/maxfashions/posts/pfbid02nuk4okQhGgGNvVrRM3TYS4PWb7FHW6rXzwHs63Hq6LZ84KT2kNrXhcpAbgdSy3Mcl,2024-04-29T05:00:08.000Z,join queen bee diva rest gang animated escapade filled giggle maxkidsfestival maxfashion teensfashion maxcharacterworld max kid festival max fashion lol,60,3,,False,
832635458898151,https://www.facebook.com/maxfashions/posts/pfbid025w7XeXWMvu2MqnqRbJxm4P8UpGa4u4Wzo5C9vTs1SjoJuzNRztLXFXtdKVh8VTDol,2024-04-28T05:04:39.000Z,jim davis author garfield said patientand wait long enoughnothing happen gotta go check character world maxkidsfestival maxfashion kidswear teensfashion maxcharacterworld max kid festival cartoon garfield max fashion,5214,1,1.0,False,
832005005627863,https://www.facebook.com/maxfashions/posts/pfbid024gvcBKzESSvB28dKvWAEZhaXRxepYBPWNY2eGWpLirjnWYjKnP6wDyeD6gnpe1Cvl,2024-04-27T05:00:12.000Z,twinning odie feel side eye team garfield rush nearest max fashion weekend maxkidsfestival maxfashion kidswear maxcharacterworld max kid festival garfield odie max fashion,6125,8,4.0,False,
831363142358716,https://www.facebook.com/maxfashions/posts/1087253919028803:1087253919028803,2024-04-26T04:32:59.000Z,,62,5,1.0,False,
831362765692087,https://www.facebook.com/reel/7706458129416870/,2024-04-26T04:32:05.000Z,woahh guess arrived max fashion character world made grand entrance garfield spongebob lol stranger thing much excited come maxkidsfestival maxfashion kidswear teensfashion maxcharacterworld max kid festival anime cartoon max fashion,1165,15,3.0,True,33462.0
830275759134121,https://www.facebook.com/maxfashions/posts/pfbid02yVWCAk26htcUgGELerrf5LZeSHZ7Gp7jvuW1CgVRW7rziMTsGsUMhVvkNZdDvgrSl,2024-04-24T12:32:46.000Z,yes cant stop obsessing naruto crewnecks collar shirt either maxfashion teensfashion crewneck parachute pant resort shirt cargo short,90,2,4.0,False,
829563635872000,https://www.facebook.com/maxfashions/posts/pfbid0qhbR2ZTxPJcSVTR5mfk8zVhRWF1jbuH6takKmJmAd1Jm52oPSvHDDdz2zQYBHwsJl,2024-04-23T12:32:09.000Z,cant decide one cooler crochet knit oversized tee maxfashion kidswear,77,3,,False,
828952595933104,https://www.facebook.com/maxfashions/posts/pfbid021cuueDQh2yCkCTXBqwFh5FX43RV9LqXpVj5VQw5Lyv9J52Kkq38Ch1hM2SfPEFAnl,2024-04-22T12:30:53.000Z,maxfashion teensfashion denim pinafore dress printed boxy tee,12677,6,48.0,False,
827804846047879,https://www.facebook.com/maxfashions/posts/pfbid041B3k1oXnHxsdX7yuMLvKS1jcpdniuUVAGTmPWQzQa4uzwZjEvjQYJfdyh8Em5dNl,2024-04-20T12:28:59.000Z,turning feed upside embellished connection maxfashion kidswear oversized tee embellishment denim short skirt cargo pocket,86,3,1.0,False,
826361506192213,https://www.facebook.com/maxfashions/posts/738282041824704:738282041824704,2024-04-18T02:37:45.000Z,,71,0,,False,
826360532858977,https://www.facebook.com/reel/339896085772827/,2024-04-18T02:35:53.000Z,muchneeded change stay even leave trial room max urbn revamped size label theyre nothing short stunning magical lit welcome change sure watch video tell u label lovelabels maxurbn,4106,6,9.0,True,94911.0
825914619570235,https://www.facebook.com/maxfashions/posts/pfbid02VGLQYYnfX21zVJgdymfYH5R1U6NemZh8vLC9izArnXBXrCdv7ogzDZ82cQxLY1egl,2024-04-17T12:30:20.000Z,trin trin nothing come coords sunshine maxfashion kidswear max fashion coords kidswear,82,2,,False,
825411306287233,https://www.facebook.com/maxfashions/posts/pfbid0bWuzMs3gycAPm3TBhm4pRAYqTphmJxLoQL1ShLYfiFvnCdbah6cHi6m8eRYmwyjcl,2024-04-16T12:27:45.000Z,grip solid like coords youll hooked look maxfashion teensfashion oversized resort shirt coord print,13815,8,22.0,False,
825307569630940,https://www.facebook.com/maxfashions/posts/932207525058904:932207525058904,2024-04-16T08:57:36.000Z,,64,4,1.0,False,
824783076350056,https://www.facebook.com/maxfashions/posts/pfbid02cnJUhbgyZwAMuyitbUfd344ywjTAJrWmEheBa3kmc7tT8Yx42M2xKx9e3y4jgfL4l,2024-04-15T12:47:23.000Z,carrying character sas style joy ride maxfashion kidswear max fashion character print tee woven short,81,1,11.0,False,
824060199755677,https://www.facebook.com/reel/1849197692175029/,2024-04-14T12:35:08.000Z,making playtime look cool cargo let ace game maxfashion teenswear max fashion cargo shade vacation teenswear,7188,5,10.0,True,257614.0
823455766482787,https://www.facebook.com/reel/1113460669935059/,2024-04-13T12:27:44.000Z,dungaree vacay play maxfashion teenswear max fashion dungaree shade vacation teenswear,2341,3,12.0,True,156633.0
822846846543679,https://www.facebook.com/reel/405910682187432/,2024-04-12T12:29:21.000Z,make way unstoppable fit fun holiday maxfashion kidswear teenswear dungaree cargo vacation resort shirt,8838,9,6.0,True,180493.0
822192289942468,https://www.facebook.com/maxfashions/posts/pfbid02XjHt55NkbUoATMRzJKmcTYVFdeatnbRij4R6xf1MkEPi7z579g1i1mVvDfYKwCaRl,2024-04-11T12:32:03.000Z,ready roll maxfashion kidswear max fashion printed tee cycle,56,0,,False,
822191396609224,https://www.facebook.com/maxfashions/posts/pfbid031g5YGsPzXPzEVQ6x6xQe1bEf1JFztR9CmepGtfCiJ1zxfnqBEkZHfeCot5o6G1jRl,2024-04-11T12:31:02.000Z,bright bold printed tee call style scan around maxfashion kidswear max fashion printed tee cycle shade,72,5,1.0,False,
822190029942694,https://www.facebook.com/maxfashions/posts/pfbid038E8WS9shFdbGczZZxypjSWcvwT66Z2bRaywLwsKJK7oWeoBk4PMXjdB7rcYWUt9pl,2024-04-11T12:30:00.000Z,overtaking neighborhood freshest assortment maxfashion kidswear max fashion printed tee cycle dungaree,55,0,,False,
821687066659657,https://www.facebook.com/reel/395450069919451/,2024-04-10T14:07:01.000Z,dressing made effortless style spotlight april edition ruffling style dress versatile like always maxfashion womenswear max fashion dress woman wear,801,1,12.0,True,63164.0
821018420059855,https://www.facebook.com/reel/1333233594019291/,2024-04-09T12:27:55.000Z,print vivid cant get mind maxfashion womenswear max fashion vivid brights dress woman wear,1490,7,13.0,True,375169.0
820417806786583,https://www.facebook.com/reel/444410614697606/,2024-04-08T13:13:20.000Z,crafted creativity core shirt definitely make turn head table alike style spotlight craftcore shirt maxfashion menswear max fashion craftcore shirt men wear,20601,3,8.0,True,163252.0
819839406844423,https://www.facebook.com/reel/1661572334246908/,2024-04-07T12:59:17.000Z,vacation chilling goofing around endlessly resort shirt maxfashion kidswear max fashion kid wear resort shirt vacation,5396,10,6.0,True,299561.0
819207673574263,https://www.facebook.com/maxfashions/posts/pfbid032tQkoPSrQ2xqKMsgDf6N3798qeA5sRxjtefoGs1zCRoSYSxJE2gR13vJUcsPWcowl,2024-04-06T12:30:03.000Z,another scoop romper please maxfashion kidswear,33609,21,82.0,False,
818454310316266,https://www.facebook.com/maxfashions/posts/pfbid02xDMHF8Z8LsDPsMWgqj2dySxCHm5XaiGP4Mvg357KTBkG7XdArjYSDJoWfGLRKnnHl,2024-04-05T12:30:05.000Z,fluttering around favourite place print maxfashion kidswear,24145,18,26.0,False,
817986107029753,https://www.facebook.com/maxfashions/posts/pfbid0VdCKZiUt7Bix2NHR4SxJZHy98WTZiaW5scPf6rqW4WMjiEdG93PSsZmrESGpdpUQl,2024-04-04T13:18:21.000Z,channeling daisy energy maxfashion kidswear,10000,13,32.0,False,
817442567084107,https://www.facebook.com/reel/3553918278255742/,2024-04-03T14:41:48.000Z,lemonade season newest drop ready dive zesty fun maxfashion kidswear max fashion kid wear coord vacation tropical print,864,12,3.0,True,162421.0
816707353824295,https://www.facebook.com/reel/431666059252310/,2024-04-02T12:32:45.000Z,tie dye wrong coords max fashion tie dye tee kid wear maxfashion kidswear,10000,13,6.0,True,168246.0
816534957174868,https://www.facebook.com/maxfashions/posts/414083261227814:414083261227814,2024-04-02T05:46:24.000Z,,59,5,2.0,False,
816171917211172,https://www.facebook.com/maxfashions/posts/pfbid02WAkpHq4V8oDHa11RGmofWQeqHzDt3Eqqb26ipiJFJuXgv2mLgxGtqvbiv9i5k85dl,2024-04-01T15:08:08.000Z,grab straw let sip way pure bliss maxfashion kidswear max fashion kid wear vacation tropical print,46,0,2.0,False,
816171300544567,https://www.facebook.com/maxfashions/posts/pfbid0388ESKyUmHEbEoHXULh8NikSPVWRGcj22SbcGUdqJY8Vm3pkkXUpZt7zfkX4LQcyZl,2024-04-01T15:06:52.000Z,sip sip hooorray lemonade season make extra juicy maxfashion kidswear max fashion kid wear vacation tropical print,68,11,2.0,False,
816169740544723,https://www.facebook.com/maxfashions/posts/816169740544723,2024-04-01T15:03:50.000Z,life give lemon strike pose maxfashion kidswear max fashion kid wear vacation tropical print,47,1,,False,
815937693901261,https://www.facebook.com/maxfashions/videos/1515002089226137/,2024-04-01T06:56:12.000Z,wondering whats fun munching favourite snack match wearing course maxfashion womenswear,2463,4,15.0,True,171302.0
815343463960684,https://www.facebook.com/reel/959443235843381/,2024-03-31T09:57:36.000Z,dayin dayout youd basically want live set maxfashion sportswear womensweardesigner,2356,4,6.0,True,142555.0
813658947462469,https://www.facebook.com/maxfashions/posts/pfbid02aDLfzPsV7QNfLXyPaDjmuQmxLaDP5cd43dtMYTBpmDz9pL86CDLCjMPMDhFT69vVl,2024-03-30T12:30:00.000Z,ready eye walk door maxfashion womenswear,7992,3,12.0,False,
813658234129207,https://www.facebook.com/maxfashions/posts/pfbid02H22tDddbEyYQABJFuPnw8bqFv6g19wRDvuq5H67TeRnLripBZzirNqDKegYf3tE7l,2024-03-29T12:30:02.000Z,see right mesh back print new style statement maxfashion womenswear,7272,3,6.0,False,
813294190832278,https://www.facebook.com/maxfashions/posts/pfbid02dzrPRktV8tMtLRW6LXHM5fa8PkHDYt5JdbTuHYSuqmzuMjbRegkBFZYMHW8dh7T9l,2024-03-28T12:30:05.000Z,keep guessing next move reach pocket think youre tying shoelace maxfashion cargopants womenswear,6728,3,2.0,False,
812196330942064,https://www.facebook.com/maxfashions/posts/pfbid02jjHdFSfMFiJYdJjTz225fmiscT9fw6WwDw1zgZCneUeiZBu1xG6oXKoB5oy7Td4Kl,2024-03-26T12:30:01.000Z,score big style game fit scream slam dunk follow maxurbanindia maxurbn urbn maxfashion shuffleitup sherylbennet99 dakshsumerpur,59,0,2.0,False,
811521964342834,https://www.facebook.com/maxfashions/posts/pfbid0Na6S9Hc2bbDt77bDHJVCE3KZTUFeuYMhwauqxcotXTgumuDjzj4KkdyWDDGPiyQSl,2024-03-25T11:44:38.000Z,buying flower cool wearing best feeling ever especially theyre crochet get ready shuffleitup follow maxurbanindia maxurbn urbn maxfashion,49,0,1.0,False,
810894291072268,https://www.facebook.com/reel/1419899471980481/,2024-03-24T12:00:51.000Z,get ready star every show unique interactive tee ever maxfashion kidswear,1575,5,4.0,True,105559.0
810181191143578,https://www.facebook.com/maxfashions/posts/pfbid02p7RJUHa1QkeFhsyTyVapp1K12soAaV5N5tXCQM9UTnYwpKfx3x5MLBaNLgb3HHeKl,2024-03-23T12:02:01.000Z,got smiling like maxfashion kidswear,61,1,,False,
809734551188242,https://www.facebook.com/reel/1056756778726921/,2024-03-22T14:28:47.000Z,dinos definitely coming back see much fun cuties tiger maxfashion kidswear,2018,6,8.0,True,182756.0
809058661255831,https://www.facebook.com/reel/387411610743181/,2024-03-21T13:25:29.000Z,weaving blue print feed lovable little gem maxfashion kidswear,7310,3,2.0,True,130682.0
807863654708665,https://www.facebook.com/reel/1417643725534539/,2024-03-19T13:06:36.000Z,look who arrived style style spotlight march edition look effortlessly put together resort shirt steal spotlight maxfashion stylespotlight resortshirts kidswear,16814,2,5.0,True,60723.0
807162894778741,https://www.facebook.com/reel/291844253779274/,2024-03-18T12:30:35.000Z,secret style spotlight march edition clothes supposed fit way around check freshest cargo pant made set free maxfashion stylespotlight cargopants menswear,11732,5,12.0,True,86598.0
806436081518089,https://www.facebook.com/reel/392828470169809/,2024-03-17T07:20:48.000Z,back brand new fit say anti fit style spotlight march edition done basic time fresh reset antifit bottom maxfashion stylespotlight womenswear,13876,5,4.0,True,70782.0
805401068288257,https://www.facebook.com/maxfashions/posts/pfbid0TZPidPY7gpLVSvyBcxHHg18R2VD4TVsnjQB9pT6kyprfAg9VKeKuCeErX3oQtqcol,2024-03-15T13:24:29.000Z,goofin around block casually chillin city let shuffleitup follow maxurbanindia maxurbn urbn maxfashion shuffleitup srishteamadaan,87,2,2.0,False,
